patch_id,keypoints
21,"114.00,136.00;135.00,145.00;114.00,119.00;125.00,147.00"
15,"93.00,144.00;103.00,147.00"
8,"47.00,89.00;59.00,83.00;72.00,94.00;58.00,93.00"
14,"86.00,92.00;74.00,83.00"
20,"146.00,92.00;116.00,88.00;114.00,104.00"
32,"186.00,90.00"
10,"66.00,168.00"
28,"155.00,168.00"
22,"112.00,173.00;114.00,150.00;112.00,165.00;123.00,162.00;139.00,164.00;139.00,183.00"
26,"159.00,84.00;174.00,83.00;174.00,94.00;160.00,94.00"
16,"83.00,164.00;100.00,162.00"
23,"123.00,189.00;111.00,190.00"
