patch_id,keypoints
15,"90.00,132.00;74.00,138.00;93.00,114.00;84.00,143.00;95.00,146.00;108.00,143.00"
21,"121.00,140.00"
2,"36.00,86.00"
14,"77.00,88.00;98.00,83.00;96.00,99.00"
20,"131.00,88.00;146.00,82.00;146.00,90.00"
26,"173.00,88.00;160.00,83.00;160.00,90.00"
10,"59.00,158.00;72.00,154.00"
28,"155.00,161.00"
16,"99.00,162.00;87.00,153.00;99.00,156.00"
8,"49.00,81.00;63.00,81.00;62.00,89.00;49.00,89.00"
22,"112.00,154.00;133.00,157.00;134.00,178.00"
23,"112.00,185.00"
17,"98.00,185.00"
