patch_id,keypoints
15,"99.00,142.00;100.00,124.00"
16,"81.00,149.00;103.00,176.00;91.00,153.00;102.00,156.00;76.00,168.00;90.00,167.00;103.00,169.00"
22,"125.00,149.00;114.00,152.00;114.00,166.00;132.00,167.00;133.00,181.00"
8,"39.00,89.00;51.00,83.00;65.00,83.00;64.00,93.00;50.00,93.00"
14,"77.00,91.00;102.00,89.00;101.00,107.00"
20,"135.00,90.00;147.00,82.00"
26,"174.00,88.00;161.00,82.00;162.00,92.00;148.00,92.00"
10,"60.00,171.00"
28,"150.00,170.00"
23,"116.00,186.00"
17,"103.00,187.00"
