patch_id,keypoints
15,"97.00,138.00;78.00,144.00;98.00,119.00"
21,"126.00,144.00"
2,"35.00,81.00"
14,"75.00,84.00;101.00,82.00;99.00,101.00"
20,"137.00,84.00"
26,"179.00,82.00;150.00,76.00;165.00,76.00;167.00,86.00;152.00,86.00"
10,"62.00,167.00"
28,"158.00,167.00"
16,"105.00,174.00;89.00,149.00;101.00,153.00;78.00,165.00;92.00,166.00;104.00,168.00"
22,"114.00,148.00;117.00,165.00;137.00,166.00;139.00,182.00"
8,"48.00,75.00;63.00,76.00;62.00,86.00;47.00,85.00"
23,"120.00,188.00"
17,"106.00,189.00"
