patch_id,keypoints
22,"129.00,157.00;146.00,160.00;114.00,167.00;127.00,170.00;137.00,166.00"
16,"104.00,162.00"
8,"51.00,98.00;60.00,92.00;60.00,103.00"
14,"88.00,99.00;76.00,92.00;75.00,103.00"
26,"152.00,99.00;163.00,91.00;177.00,92.00;178.00,103.00;164.00,103.00"
32,"189.00,97.00"
17,"91.00,198.00;104.00,193.00"
29,"153.00,195.00"
23,"125.00,198.00;114.00,190.00;125.00,192.00;134.00,189.00;142.00,191.00;142.00,190.00;135.00,189.00;125.00,190.00"
20,"124.00,94.00"
21,"126.00,114.00;127.00,136.00"
