patch_id,keypoints
27,"160.00,138.00;157.00,123.00"
22,"130.00,150.00;142.00,151.00;126.00,174.00;142.00,171.00"
28,"172.00,149.00;176.00,178.00;151.00,178.00;154.00,154.00;163.00,152.00;152.00,173.00;159.00,171.00;168.00,173.00"
8,"67.00,94.00"
20,"112.00,96.00"
26,"167.00,97.00;151.00,92.00;153.00,108.00;179.00,86.00;180.00,100.00"
32,"205.00,94.00;194.00,87.00;195.00,99.00"
16,"103.00,179.00"
14,"82.00,86.00;98.00,86.00;97.00,99.00;81.00,99.00"
29,"167.00,185.00;158.00,188.00;150.00,189.00"
