patch_id,keypoints
22,"114.00,150.00;137.00,157.00;114.00,161.00;126.00,159.00;116.00,180.00;125.00,178.00;139.00,181.00"
16,"93.00,156.00;78.00,180.00;104.00,159.00;93.00,180.00;107.00,178.00"
8,"44.00,93.00;57.00,87.00;72.00,87.00;70.00,102.00;55.00,101.00"
14,"84.00,98.00"
20,"147.00,99.00;114.00,95.00"
32,"189.00,95.00"
28,"155.00,182.00"
23,"116.00,186.00;140.00,194.00;125.00,198.00;116.00,198.00"
21,"114.00,114.00;114.00,132.00"
26,"160.00,89.00;176.00,89.00;177.00,103.00;161.00,103.00"
