patch_id,keypoints
27,"178.00,133.00;173.00,120.00"
21,"144.00,147.00"
33,"185.00,145.00"
14,"82.00,100.00;96.00,94.00;110.00,93.00;110.00,103.00;96.00,103.00"
20,"123.00,100.00"
26,"175.00,100.00;164.00,95.00;168.00,107.00"
32,"209.00,99.00;188.00,93.00;200.00,93.00;201.00,103.00;188.00,102.00"
22,"114.00,175.00;135.00,169.00"
34,"188.00,174.00"
28,"165.00,175.00;157.00,148.00;169.00,150.00;178.00,148.00;154.00,166.00;166.00,168.00;175.00,166.00;184.00,168.00;183.00,183.00"
29,"175.00,187.00;165.00,189.00"
