patch_id,keypoints
21,"126.00,123.00;146.00,139.00;114.00,141.00;125.00,143.00;136.00,141.00"
15,"103.00,139.00"
8,"47.00,86.00;60.00,78.00;60.00,89.00"
14,"89.00,86.00;75.00,77.00;75.00,89.00"
26,"152.00,86.00;166.00,78.00;181.00,78.00;182.00,90.00;167.00,89.00"
32,"194.00,86.00"
16,"82.00,175.00;100.00,168.00"
28,"165.00,174.00;149.00,167.00;149.00,180.00"
22,"125.00,172.00;114.00,163.00;125.00,165.00;134.00,163.00;135.00,183.00;125.00,184.00"
20,"123.00,80.00;124.00,94.00;125.00,108.00"
