patch_id,keypoints
15,"89.00,141.00;91.00,125.00"
10,"70.00,152.00;50.00,177.00;64.00,174.00"
22,"118.00,153.00;145.00,181.00;125.00,176.00"
2,"30.00,96.00"
8,"73.00,100.00;44.00,91.00;59.00,92.00;58.00,102.00;42.00,102.00"
20,"134.00,101.00"
26,"179.00,101.00;149.00,93.00;165.00,94.00;166.00,105.00;150.00,104.00"
16,"92.00,182.00;80.00,155.00;91.00,158.00;105.00,155.00;80.00,172.00;92.00,176.00;106.00,173.00"
14,"96.00,95.00;94.00,110.00"
23,"125.00,190.00"
17,"106.00,195.00;91.00,195.00"
