patch_id,keypoints
22,"114.00,156.00;138.00,158.00;116.00,167.00;127.00,163.00"
16,"95.00,158.00;85.00,184.00;105.00,163.00"
8,"49.00,92.00;60.00,88.00;73.00,97.00;60.00,98.00"
14,"86.00,94.00;74.00,88.00"
20,"147.00,94.00;114.00,92.00"
32,"185.00,93.00"
28,"154.00,184.00"
23,"119.00,193.00;118.00,188.00;128.00,185.00;140.00,185.00;141.00,189.00;129.00,191.00;119.00,191.00"
21,"114.00,114.00;114.00,135.00"
26,"160.00,89.00;173.00,89.00;173.00,98.00;160.00,98.00"
17,"98.00,186.00;108.00,186.00"
