patch_id,keypoints
14,"94.00,106.00;77.00,83.00;100.00,84.00;97.00,94.00"
15,"75.00,128.00;85.00,130.00;96.00,132.00;108.00,131.00"
21,"120.00,129.00"
2,"35.00,84.00"
20,"135.00,85.00"
26,"179.00,88.00;150.00,77.00;166.00,79.00;165.00,89.00;150.00,87.00"
10,"54.00,171.00;69.00,160.00"
22,"143.00,173.00;125.00,162.00;124.00,177.00"
16,"94.00,165.00;84.00,155.00;95.00,159.00;108.00,156.00;107.00,178.00;94.00,178.00"
13,"103.00,73.00"
8,"47.00,76.00;60.00,76.00;62.00,85.00;47.00,86.00"
