patch_id,keypoints
21,"132.00,138.00;131.00,121.00"
16,"110.00,152.00;87.00,183.00;104.00,176.00"
22,"147.00,150.00;129.00,181.00;120.00,153.00;131.00,155.00;139.00,153.00;119.00,172.00;130.00,175.00;140.00,172.00"
8,"54.00,92.00;67.00,86.00;66.00,98.00"
14,"95.00,95.00;82.00,86.00;81.00,98.00"
26,"154.00,95.00;166.00,85.00;181.00,86.00;182.00,97.00;167.00,98.00"
32,"193.00,92.00"
28,"164.00,183.00;152.00,176.00"
20,"130.00,88.00;130.00,105.00"
29,"152.00,192.00"
23,"140.00,196.00;128.00,197.00"
