patch_id,keypoints
9,"64.00,132.00;54.00,140.00;69.00,114.00;62.00,144.00;70.00,147.00"
15,"95.00,144.00;82.00,145.00"
2,"30.00,82.00"
8,"60.00,87.00;73.00,99.00;38.00,76.00;50.00,78.00;49.00,88.00;37.00,87.00"
20,"116.00,91.00;126.00,83.00;139.00,85.00;141.00,95.00;127.00,95.00"
26,"153.00,91.00"
10,"49.00,173.00;72.00,176.00;56.00,168.00;64.00,166.00;72.00,169.00"
22,"119.00,178.00"
14,"78.00,83.00"
16,"83.00,167.00;101.00,172.00"
17,"101.00,187.00;85.00,191.00"
11,"73.00,190.00"
