patch_id,keypoints
21,"120.00,114.00;144.00,133.00;121.00,137.00;133.00,135.00"
15,"99.00,133.00;110.00,135.00"
8,"52.00,76.00;63.00,78.00"
14,"90.00,76.00;77.00,77.00"
20,"146.00,76.00;119.00,83.00;120.00,98.00"
26,"184.00,75.00;173.00,77.00;158.00,76.00"
16,"83.00,168.00;97.00,162.00;110.00,158.00"
28,"162.00,167.00;148.00,162.00;148.00,164.00"
22,"123.00,166.00;123.00,161.00;135.00,158.00;136.00,164.00;124.00,164.00"
19,"119.00,68.00"
7,"63.00,65.00"
13,"77.00,64.00"
25,"158.00,63.00;173.00,64.00"
