patch_id,keypoints
21,"131.00,134.00;130.00,118.00;118.00,145.00;140.00,145.00"
15,"107.00,141.00"
27,"150.00,141.00"
8,"54.00,91.00;67.00,85.00;67.00,93.00"
14,"94.00,91.00;81.00,84.00;81.00,93.00"
26,"155.00,91.00;167.00,84.00;180.00,85.00;180.00,93.00;168.00,92.00"
32,"192.00,90.00"
16,"78.00,165.00;98.00,163.00"
28,"173.00,165.00;156.00,164.00;156.00,175.00"
22,"128.00,171.00;130.00,148.00;114.00,161.00;128.00,164.00;141.00,162.00;140.00,179.00;127.00,180.00"
20,"128.00,87.00;129.00,103.00"
