patch_id,keypoints
21,"121.00,125.00;140.00,140.00;121.00,111.00;120.00,141.00;130.00,140.00"
15,"100.00,139.00;109.00,139.00"
8,"49.00,93.00;60.00,87.00;60.00,95.00"
14,"89.00,91.00;75.00,86.00;75.00,94.00"
26,"149.00,92.00;164.00,87.00;177.00,88.00;177.00,97.00;163.00,95.00"
32,"189.00,94.00"
16,"78.00,173.00;92.00,164.00;107.00,160.00"
28,"159.00,174.00"
22,"119.00,171.00;119.00,164.00;131.00,161.00;146.00,166.00;145.00,180.00;131.00,184.00;118.00,184.00"
20,"121.00,86.00;121.00,99.00"
