patch_id,keypoints
15,"102.00,138.00;84.00,147.00;103.00,121.00"
22,"126.00,148.00;114.00,151.00;118.00,171.00;134.00,174.00"
2,"36.00,93.00"
14,"75.00,96.00;104.00,90.00;104.00,106.00"
20,"139.00,97.00"
26,"179.00,95.00;153.00,88.00;167.00,88.00;169.00,100.00;154.00,100.00"
10,"63.00,177.00"
28,"152.00,178.00"
16,"105.00,178.00;94.00,151.00;104.00,154.00;79.00,172.00;94.00,171.00;105.00,174.00"
8,"48.00,87.00;63.00,87.00;62.00,99.00;47.00,99.00"
23,"135.00,187.00;118.00,191.00"
17,"104.00,191.00"
