patch_id,keypoints
15,"108.00,133.00;87.00,139.00;109.00,117.00;98.00,143.00;109.00,147.00"
21,"132.00,141.00;121.00,143.00"
8,"43.00,91.00;55.00,86.00;69.00,85.00;69.00,92.00;56.00,93.00"
14,"82.00,90.00;110.00,100.00"
20,"145.00,91.00;111.00,83.00"
32,"186.00,91.00"
10,"60.00,159.00"
28,"164.00,162.00"
16,"108.00,164.00;78.00,156.00;96.00,155.00;108.00,158.00"
26,"160.00,85.00;174.00,86.00;174.00,93.00;160.00,93.00"
22,"123.00,156.00;144.00,159.00;144.00,179.00;123.00,184.00"
17,"108.00,185.00"
