patch_id,keypoints
21,"116.00,137.00;116.00,121.00"
16,"95.00,150.00;74.00,178.00;105.00,152.00;90.00,171.00;106.00,168.00"
22,"138.00,150.00;117.00,177.00;116.00,153.00;127.00,152.00;117.00,170.00;127.00,168.00;143.00,171.00"
8,"41.00,96.00;55.00,90.00;70.00,89.00;70.00,99.00;54.00,100.00"
14,"85.00,98.00"
20,"146.00,97.00;114.00,91.00;116.00,106.00"
32,"190.00,96.00"
28,"157.00,179.00"
26,"161.00,89.00;176.00,89.00;176.00,99.00;161.00,99.00"
23,"143.00,194.00;128.00,200.00;117.00,200.00"
