patch_id,keypoints
15,"109.00,137.00;89.00,147.00;109.00,121.00"
21,"132.00,147.00"
8,"39.00,84.00;52.00,79.00;67.00,79.00;66.00,89.00;51.00,89.00"
14,"79.00,88.00;108.00,87.00;108.00,104.00"
20,"140.00,88.00"
26,"181.00,85.00;153.00,80.00;168.00,79.00;170.00,89.00;155.00,90.00"
10,"73.00,175.00"
28,"154.00,175.00"
22,"111.00,177.00;121.00,150.00;111.00,172.00;124.00,169.00;139.00,170.00;139.00,183.00"
16,"99.00,151.00;110.00,153.00;87.00,170.00;100.00,169.00"
23,"125.00,187.00;111.00,188.00"
