patch_id,keypoints
21,"117.00,121.00;138.00,139.00;118.00,142.00;128.00,140.00"
15,"98.00,139.00;108.00,140.00"
8,"45.00,93.00;58.00,83.00;72.00,82.00;72.00,93.00;58.00,93.00"
14,"86.00,92.00"
26,"149.00,92.00;162.00,84.00;176.00,85.00;176.00,95.00;162.00,94.00"
32,"189.00,94.00"
10,"73.00,170.00"
28,"163.00,170.00"
22,"118.00,163.00;117.00,154.00;128.00,152.00;145.00,158.00;146.00,183.00"
20,"116.00,80.00;117.00,95.00;117.00,108.00"
16,"89.00,158.00;106.00,152.00"
23,"130.00,187.00;118.00,188.00"
