patch_id,keypoints
21,"119.00,127.00;140.00,139.00;118.00,111.00;119.00,144.00;129.00,142.00"
15,"97.00,139.00;108.00,142.00"
8,"47.00,82.00;60.00,75.00;59.00,86.00"
14,"88.00,83.00;75.00,75.00;74.00,85.00"
20,"146.00,83.00;117.00,80.00;118.00,96.00"
32,"187.00,84.00"
16,"79.00,169.00;94.00,165.00;109.00,161.00"
28,"158.00,169.00"
22,"119.00,170.00;119.00,164.00;128.00,161.00;142.00,164.00;143.00,178.00;129.00,182.00;119.00,183.00"
26,"159.00,76.00;174.00,77.00;175.00,87.00;160.00,86.00"
