patch_id,keypoints
21,"133.00,136.00;131.00,121.00"
15,"110.00,146.00"
27,"149.00,145.00"
8,"58.00,91.00;71.00,86.00;70.00,95.00"
14,"95.00,93.00;84.00,85.00;83.00,95.00"
26,"152.00,94.00;163.00,87.00;176.00,87.00;177.00,96.00;164.00,96.00"
32,"188.00,92.00"
16,"92.00,174.00;108.00,169.00"
28,"161.00,175.00;150.00,169.00;150.00,184.00"
22,"130.00,175.00;120.00,148.00;131.00,150.00;140.00,148.00;121.00,164.00;131.00,167.00;139.00,165.00"
20,"128.00,91.00;129.00,106.00"
23,"139.00,188.00;130.00,188.00"
