patch_id,keypoints
21,"128.00,136.00;147.00,145.00;126.00,119.00"
15,"103.00,146.00"
8,"50.00,87.00;64.00,82.00;63.00,91.00"
14,"91.00,89.00;78.00,81.00;78.00,91.00"
26,"151.00,89.00;164.00,81.00;178.00,80.00;179.00,90.00;165.00,90.00"
32,"191.00,86.00"
16,"78.00,173.00;96.00,168.00"
28,"166.00,172.00;151.00,168.00;152.00,184.00"
22,"125.00,176.00;114.00,149.00;126.00,152.00;137.00,149.00;112.00,166.00;125.00,169.00;136.00,166.00"
20,"124.00,86.00;125.00,102.00"
23,"137.00,189.00;125.00,190.00"
