patch_id,keypoints
21,"126.00,128.00;143.00,141.00;125.00,113.00;116.00,144.00;125.00,146.00;134.00,144.00"
15,"106.00,142.00"
8,"49.00,87.00;63.00,81.00;62.00,93.00"
14,"91.00,89.00;79.00,80.00;78.00,93.00"
26,"151.00,89.00;165.00,80.00;180.00,80.00;180.00,93.00;165.00,93.00"
32,"192.00,87.00"
16,"85.00,173.00;101.00,168.00"
28,"159.00,171.00"
22,"125.00,173.00;114.00,164.00;125.00,166.00;133.00,163.00;145.00,167.00;147.00,182.00"
20,"125.00,85.00;125.00,99.00"
23,"135.00,186.00;125.00,187.00"
