patch_id,keypoints
15,"110.00,142.00;110.00,112.00;110.00,127.00"
16,"88.00,148.00;107.00,174.00;98.00,152.00;109.00,156.00;84.00,169.00;97.00,167.00;107.00,170.00"
22,"129.00,151.00;147.00,179.00;119.00,154.00;118.00,168.00;133.00,171.00"
8,"47.00,98.00;59.00,95.00;71.00,95.00;70.00,103.00;58.00,102.00"
14,"83.00,101.00"
20,"138.00,103.00;111.00,97.00"
26,"173.00,104.00;150.00,99.00;163.00,100.00;163.00,107.00;150.00,106.00"
10,"69.00,177.00"
23,"132.00,192.00;117.00,196.00"
17,"106.00,197.00"
