patch_id,keypoints
15,"93.00,120.00;74.00,137.00;85.00,139.00;95.00,139.00;106.00,139.00"
21,"117.00,138.00"
2,"30.00,81.00"
8,"71.00,84.00;58.00,88.00;41.00,88.00"
20,"132.00,85.00;147.00,89.00"
26,"177.00,81.00;165.00,88.00"
10,"64.00,174.00"
22,"135.00,176.00;120.00,166.00"
16,"95.00,171.00;75.00,165.00;87.00,159.00;94.00,162.00;104.00,159.00"
14,"98.00,79.00;97.00,93.00;95.00,106.00"
7,"42.00,73.00;59.00,73.00"
19,"146.00,73.00"
25,"164.00,73.00"
23,"121.00,188.00"
17,"106.00,192.00;96.00,192.00"
