patch_id,keypoints
27,"182.00,134.00;177.00,119.00"
21,"146.00,146.00"
33,"188.00,145.00"
14,"81.00,92.00;96.00,85.00;110.00,96.00;95.00,95.00"
20,"124.00,95.00;111.00,85.00"
26,"176.00,98.00;166.00,90.00;171.00,105.00"
32,"211.00,96.00;187.00,88.00;201.00,89.00;201.00,99.00;188.00,99.00"
16,"99.00,165.00"
34,"190.00,166.00;186.00,162.00"
28,"165.00,168.00;159.00,148.00;171.00,152.00;180.00,149.00;153.00,161.00;166.00,163.00;176.00,161.00"
22,"128.00,162.00"
29,"184.00,185.00;173.00,193.00;162.00,194.00"
