patch_id,keypoints
15,"83.00,137.00;85.00,121.00"
9,"70.00,147.00"
22,"112.00,148.00;145.00,175.00;124.00,168.00"
2,"25.00,92.00;36.00,97.00"
8,"66.00,96.00;37.00,87.00;52.00,87.00;51.00,98.00"
20,"127.00,96.00;141.00,87.00;142.00,98.00"
26,"173.00,93.00;157.00,87.00;159.00,98.00"
10,"57.00,174.00;68.00,167.00"
16,"92.00,172.00;78.00,150.00;88.00,152.00;100.00,150.00;81.00,164.00;92.00,167.00;103.00,165.00"
14,"88.00,93.00;87.00,107.00"
23,"126.00,194.00"
17,"106.00,200.00;93.00,200.00"
