patch_id,keypoints
21,"130.00,137.00;129.00,120.00"
15,"103.00,147.00"
27,"148.00,146.00"
8,"48.00,89.00;62.00,84.00;60.00,93.00"
14,"91.00,90.00;76.00,84.00;76.00,93.00"
26,"151.00,91.00;165.00,85.00;179.00,86.00;179.00,94.00;165.00,94.00"
32,"191.00,91.00"
16,"80.00,175.00;98.00,169.00"
28,"158.00,174.00"
22,"125.00,175.00;114.00,150.00;127.00,153.00;138.00,150.00;114.00,166.00;125.00,168.00;135.00,166.00;146.00,169.00;146.00,181.00;135.00,184.00"
20,"126.00,87.00;127.00,104.00"
23,"124.00,185.00"
