patch_id,keypoints
15,"104.00,138.00;84.00,145.00;104.00,121.00"
21,"128.00,145.00"
2,"36.00,89.00"
14,"76.00,92.00;103.00,91.00;104.00,106.00"
20,"136.00,93.00"
26,"177.00,90.00;149.00,86.00;164.00,86.00;164.00,95.00;150.00,95.00"
10,"67.00,171.00"
28,"148.00,172.00"
16,"105.00,173.00;94.00,148.00;106.00,151.00;80.00,166.00;94.00,164.00;105.00,167.00"
22,"117.00,148.00;117.00,164.00;132.00,167.00;133.00,184.00"
8,"49.00,85.00;63.00,85.00;62.00,94.00;48.00,94.00"
23,"117.00,189.00"
17,"105.00,189.00"
