patch_id,keypoints
27,"164.00,142.00;158.00,111.00;161.00,126.00"
22,"132.00,151.00;144.00,153.00;125.00,173.00;142.00,170.00"
28,"173.00,149.00;174.00,175.00;151.00,178.00;156.00,155.00;165.00,153.00;152.00,172.00;160.00,170.00;167.00,172.00"
8,"70.00,92.00"
20,"114.00,96.00"
26,"172.00,97.00;156.00,95.00;184.00,86.00"
32,"210.00,92.00;199.00,85.00;200.00,99.00;185.00,100.00"
16,"104.00,177.00"
14,"85.00,85.00;101.00,86.00;100.00,100.00;83.00,99.00"
29,"167.00,186.00;158.00,190.00;150.00,192.00"
