patch_id,keypoints
21,"131.00,130.00;130.00,116.00;116.00,142.00;129.00,145.00;140.00,142.00"
15,"104.00,139.00"
27,"151.00,140.00"
8,"53.00,89.00;66.00,85.00;66.00,90.00"
14,"92.00,90.00;79.00,84.00;78.00,90.00"
26,"155.00,90.00;169.00,85.00;181.00,85.00;181.00,91.00;169.00,91.00"
32,"193.00,89.00"
16,"74.00,166.00;93.00,159.00"
28,"172.00,166.00;156.00,161.00;156.00,183.00"
22,"126.00,165.00;113.00,158.00;126.00,160.00;140.00,158.00"
20,"128.00,87.00;129.00,102.00"
23,"140.00,189.00;126.00,190.00"
