patch_id,keypoints
21,"124.00,140.00;146.00,146.00;124.00,124.00"
15,"99.00,145.00"
8,"52.00,92.00;65.00,88.00;64.00,94.00"
14,"90.00,94.00;78.00,88.00;77.00,95.00"
26,"152.00,96.00;164.00,90.00;177.00,91.00;178.00,97.00;165.00,96.00"
32,"189.00,95.00"
16,"74.00,167.00;92.00,164.00;109.00,163.00"
28,"166.00,169.00;151.00,165.00;151.00,184.00"
22,"121.00,170.00;111.00,148.00;123.00,152.00;135.00,149.00;121.00,166.00;135.00,164.00"
20,"124.00,94.00;124.00,109.00"
23,"135.00,191.00;121.00,192.00"
