patch_id,keypoints
15,"107.00,142.00;85.00,147.00;108.00,123.00"
22,"132.00,148.00;120.00,152.00;121.00,166.00;136.00,168.00"
8,"43.00,86.00;57.00,80.00;71.00,80.00;70.00,90.00;56.00,90.00"
14,"83.00,88.00;110.00,105.00"
20,"143.00,89.00;111.00,86.00"
26,"184.00,88.00;157.00,81.00;171.00,82.00;172.00,91.00;157.00,91.00"
10,"71.00,170.00"
28,"151.00,172.00"
16,"108.00,175.00;96.00,151.00;108.00,155.00;84.00,166.00;98.00,165.00;109.00,168.00"
23,"136.00,186.00;121.00,192.00"
17,"108.00,193.00"
