patch_id,keypoints
22,"137.00,152.00;113.00,158.00;125.00,160.00;136.00,163.00;147.00,159.00;113.00,180.00;127.00,179.00;137.00,181.00;145.00,178.00"
28,"156.00,155.00;167.00,175.00;156.00,177.00;157.00,183.00"
8,"53.00,92.00;66.00,87.00;65.00,98.00"
14,"93.00,95.00;80.00,87.00;79.00,98.00"
26,"161.00,94.00;172.00,86.00;174.00,96.00"
32,"198.00,88.00;187.00,85.00;188.00,95.00"
16,"95.00,179.00"
23,"136.00,187.00;146.00,187.00;137.00,189.00"
20,"130.00,96.00"
21,"132.00,114.00;135.00,133.00"
