patch_id,keypoints
21,"112.00,138.00;136.00,145.00;113.00,121.00"
15,"92.00,146.00"
8,"46.00,88.00;58.00,82.00;72.00,82.00;71.00,93.00;57.00,93.00"
14,"86.00,90.00"
20,"145.00,88.00;113.00,86.00;113.00,104.00"
32,"186.00,86.00"
10,"70.00,173.00"
28,"158.00,171.00"
22,"113.00,174.00;113.00,153.00;125.00,149.00;112.00,169.00;123.00,167.00;138.00,168.00;139.00,178.00;124.00,179.00;113.00,180.00"
16,"101.00,150.00;87.00,170.00;101.00,168.00"
26,"159.00,80.00;173.00,80.00;174.00,90.00;160.00,90.00"
