patch_id,keypoints
21,"117.00,143.00;119.00,111.00;118.00,127.00"
16,"93.00,152.00;104.00,155.00;89.00,175.00;104.00,174.00"
22,"137.00,153.00;114.00,183.00;114.00,158.00;127.00,155.00;114.00,177.00;126.00,174.00;141.00,176.00"
8,"50.00,94.00;63.00,90.00;62.00,100.00"
14,"88.00,98.00;78.00,90.00;76.00,100.00"
26,"148.00,97.00;160.00,90.00;174.00,90.00;175.00,100.00;161.00,100.00"
32,"185.00,94.00"
10,"72.00,178.00"
28,"154.00,178.00"
20,"120.00,95.00"
23,"140.00,190.00;126.00,195.00;113.00,195.00"
