patch_id,keypoints
21,"141.00,136.00;116.00,147.00;139.00,120.00"
27,"159.00,147.00"
8,"54.00,94.00;68.00,89.00;67.00,97.00"
14,"95.00,94.00;81.00,88.00;81.00,97.00"
26,"160.00,94.00;172.00,88.00;173.00,97.00"
32,"198.00,94.00;185.00,90.00;186.00,97.00"
16,"88.00,172.00;109.00,170.00"
28,"182.00,172.00;149.00,150.00;151.00,168.00;166.00,169.00;168.00,184.00"
22,"139.00,177.00;128.00,150.00;140.00,152.00;127.00,168.00;139.00,170.00"
20,"134.00,89.00;136.00,105.00"
29,"153.00,188.00"
23,"140.00,189.00"
