patch_id,keypoints
21,"118.00,134.00;138.00,144.00;117.00,117.00;128.00,146.00"
15,"96.00,143.00;106.00,147.00"
8,"47.00,88.00;59.00,81.00;73.00,93.00;58.00,92.00"
14,"87.00,90.00;74.00,81.00"
20,"142.00,90.00;116.00,85.00;117.00,101.00"
26,"182.00,89.00;155.00,82.00;169.00,82.00;170.00,93.00;156.00,93.00"
10,"73.00,171.00"
28,"160.00,170.00"
22,"117.00,174.00;118.00,149.00;117.00,167.00;128.00,164.00;143.00,167.00;143.00,180.00"
16,"90.00,167.00;106.00,164.00"
23,"128.00,185.00;117.00,186.00"
