patch_id,keypoints
15,"106.00,124.00;87.00,138.00;107.00,111.00;96.00,141.00;106.00,143.00"
21,"127.00,141.00;116.00,141.00"
8,"37.00,90.00;49.00,82.00;66.00,82.00;65.00,95.00;49.00,95.00"
14,"79.00,91.00;109.00,84.00;108.00,98.00"
20,"144.00,92.00"
32,"191.00,91.00"
10,"71.00,172.00"
22,"146.00,175.00;116.00,156.00;132.00,163.00"
16,"105.00,164.00;83.00,160.00;96.00,155.00;105.00,157.00"
26,"161.00,82.00;178.00,82.00;179.00,96.00;161.00,96.00"
23,"132.00,188.00;116.00,192.00"
17,"104.00,192.00"
