patch_id,keypoints
15,"109.00,131.00;109.00,119.00"
16,"87.00,149.00;109.00,182.00;98.00,151.00;108.00,152.00;86.00,178.00;100.00,172.00;109.00,174.00"
22,"129.00,149.00;119.00,151.00;119.00,172.00;134.00,177.00"
2,"34.00,100.00"
14,"76.00,101.00;110.00,94.00;110.00,106.00"
20,"139.00,101.00"
26,"182.00,99.00;151.00,90.00;168.00,91.00;169.00,103.00;153.00,104.00"
11,"69.00,188.00"
29,"150.00,186.00"
8,"46.00,91.00;62.00,92.00;62.00,104.00;45.00,105.00"
23,"135.00,195.00;120.00,198.00"
17,"109.00,198.00"
