patch_id,keypoints
21,"134.00,138.00;132.00,121.00"
16,"105.00,148.00;82.00,173.00;99.00,170.00"
28,"154.00,148.00;172.00,172.00;157.00,170.00;158.00,183.00"
8,"53.00,91.00;66.00,87.00;66.00,95.00"
14,"95.00,92.00;81.00,86.00;81.00,94.00"
26,"153.00,92.00;167.00,86.00;181.00,87.00;181.00,95.00;167.00,94.00"
32,"193.00,91.00"
22,"129.00,177.00;118.00,152.00;132.00,154.00;144.00,151.00;114.00,168.00;129.00,172.00;143.00,168.00"
20,"129.00,88.00;131.00,105.00"
23,"144.00,188.00;130.00,190.00"
