patch_id,keypoints
21,"136.00,134.00;113.00,143.00;135.00,117.00;123.00,146.00;142.00,147.00"
27,"151.00,143.00"
8,"58.00,83.00;71.00,77.00;70.00,88.00"
14,"99.00,86.00;87.00,77.00;86.00,88.00"
26,"154.00,86.00;166.00,77.00;181.00,76.00;182.00,88.00;168.00,88.00"
32,"193.00,83.00"
16,"94.00,180.00;107.00,167.00"
28,"158.00,180.00;150.00,167.00"
22,"131.00,171.00;133.00,149.00;121.00,161.00;131.00,164.00;140.00,162.00"
20,"132.00,84.00;133.00,100.00"
29,"149.00,191.00"
23,"138.00,196.00;128.00,197.00"
