patch_id,keypoints
15,"92.00,135.00;77.00,146.00;94.00,118.00"
21,"117.00,145.00"
2,"35.00,90.00"
14,"75.00,91.00;96.00,86.00;95.00,102.00"
20,"128.00,90.00;141.00,79.00;142.00,92.00"
26,"168.00,86.00;156.00,78.00;157.00,91.00"
10,"59.00,173.00"
22,"147.00,170.00;127.00,170.00;128.00,181.00"
16,"98.00,178.00;86.00,149.00;96.00,151.00;106.00,148.00;74.00,171.00;88.00,170.00;98.00,171.00;109.00,169.00"
8,"47.00,81.00;62.00,81.00;62.00,94.00;47.00,94.00"
23,"111.00,186.00"
17,"99.00,187.00"
