patch_id,keypoints
21,"131.00,119.00;117.00,137.00;128.00,138.00;138.00,138.00"
15,"105.00,136.00"
27,"149.00,137.00"
8,"45.00,90.00;60.00,83.00;60.00,97.00"
14,"93.00,94.00;79.00,83.00;78.00,97.00"
26,"156.00,96.00;170.00,86.00;170.00,101.00"
32,"199.00,96.00;186.00,87.00;187.00,101.00"
16,"84.00,173.00;100.00,162.00"
28,"159.00,173.00;149.00,162.00"
22,"126.00,166.00;118.00,155.00;127.00,157.00;136.00,155.00"
20,"129.00,88.00;130.00,98.00;130.00,108.00"
29,"148.00,188.00"
23,"135.00,195.00;124.00,196.00"
