patch_id,keypoints
15,"110.00,117.00;90.00,138.00;101.00,139.00"
21,"131.00,138.00;111.00,139.00;121.00,139.00"
8,"42.00,91.00;55.00,83.00;71.00,83.00;70.00,96.00;54.00,96.00"
14,"84.00,93.00;110.00,107.00"
20,"140.00,93.00;111.00,86.00;111.00,97.00"
26,"183.00,92.00;154.00,83.00;170.00,84.00;170.00,97.00;154.00,97.00"
10,"73.00,174.00"
28,"149.00,175.00"
16,"110.00,165.00;87.00,161.00;102.00,153.00;110.00,155.00"
22,"120.00,154.00;134.00,162.00;134.00,183.00"
23,"120.00,185.00"
17,"110.00,185.00"
