patch_id,keypoints
27,"149.00,132.00;164.00,146.00"
21,"121.00,144.00;147.00,116.00"
8,"59.00,90.00;73.00,85.00;73.00,93.00"
14,"102.00,90.00;88.00,84.00;88.00,92.00"
26,"165.00,90.00;179.00,83.00;180.00,92.00"
32,"205.00,90.00;193.00,84.00;193.00,92.00"
16,"95.00,171.00"
28,"183.00,173.00;155.00,149.00;155.00,164.00;169.00,168.00;170.00,183.00"
22,"143.00,174.00;134.00,148.00;146.00,151.00;114.00,165.00;132.00,163.00;144.00,166.00"
20,"142.00,86.00;144.00,101.00"
29,"156.00,187.00"
23,"144.00,187.00"
