patch_id,keypoints
21,"119.00,133.00;139.00,147.00;119.00,119.00"
15,"97.00,147.00"
8,"47.00,94.00;60.00,89.00;59.00,100.00"
14,"88.00,97.00;75.00,88.00;74.00,100.00"
20,"147.00,98.00;118.00,90.00;119.00,105.00"
32,"189.00,96.00"
16,"77.00,174.00;108.00,149.00;94.00,170.00;108.00,166.00"
28,"159.00,174.00"
22,"118.00,176.00;119.00,151.00;129.00,150.00;118.00,168.00;127.00,166.00;142.00,170.00"
26,"161.00,89.00;175.00,90.00;176.00,101.00;161.00,100.00"
23,"143.00,185.00;129.00,189.00;119.00,190.00"
