patch_id,keypoints
22,"128.00,153.00;116.00,163.00;128.00,166.00;138.00,163.00;118.00,181.00;127.00,184.00;135.00,181.00;145.00,184.00"
16,"104.00,160.00"
28,"148.00,159.00"
8,"49.00,94.00;62.00,87.00;60.00,100.00"
14,"92.00,96.00;78.00,87.00;77.00,100.00"
26,"157.00,97.00;170.00,88.00;170.00,101.00"
32,"198.00,95.00;186.00,89.00;186.00,101.00"
17,"93.00,187.00;106.00,185.00"
29,"156.00,187.00"
23,"127.00,191.00;145.00,192.00;136.00,194.00;127.00,195.00"
20,"127.00,93.00"
21,"127.00,113.00;128.00,133.00"
