patch_id,keypoints
15,"101.00,142.00;102.00,123.00"
16,"85.00,151.00;106.00,180.00;94.00,154.00;104.00,157.00;85.00,172.00;97.00,170.00;106.00,172.00"
22,"125.00,150.00;114.00,154.00;116.00,169.00;132.00,171.00"
8,"43.00,89.00;54.00,82.00;68.00,82.00;67.00,94.00;53.00,94.00"
14,"80.00,91.00;103.00,87.00;102.00,105.00"
20,"134.00,90.00;146.00,80.00"
26,"173.00,86.00;161.00,79.00;162.00,91.00;148.00,92.00"
10,"73.00,175.00"
28,"150.00,173.00"
23,"133.00,185.00;118.00,191.00"
17,"107.00,192.00"
