patch_id,keypoints
21,"131.00,137.00;131.00,120.00"
15,"107.00,146.00"
27,"149.00,146.00"
8,"57.00,85.00;70.00,78.00;69.00,90.00"
14,"98.00,88.00;86.00,79.00;84.00,91.00"
26,"156.00,89.00;169.00,80.00;184.00,80.00;170.00,92.00"
32,"196.00,87.00;185.00,92.00"
16,"85.00,173.00;102.00,166.00"
28,"165.00,173.00;153.00,166.00;153.00,183.00"
22,"128.00,172.00;118.00,149.00;129.00,152.00;140.00,149.00;118.00,162.00;128.00,165.00;140.00,162.00"
20,"131.00,87.00;131.00,103.00"
23,"140.00,187.00;128.00,188.00"
