patch_id,keypoints
21,"114.00,128.00;135.00,141.00;114.00,146.00;124.00,144.00"
15,"94.00,140.00;104.00,144.00"
7,"43.00,73.00;57.00,67.00;73.00,67.00"
14,"87.00,77.00"
20,"145.00,78.00;116.00,74.00;116.00,91.00;114.00,109.00"
32,"189.00,76.00"
10,"73.00,170.00"
28,"152.00,171.00"
22,"112.00,170.00;113.00,164.00;123.00,161.00;136.00,166.00;136.00,179.00;121.00,182.00;112.00,183.00"
8,"72.00,79.00;56.00,79.00"
25,"160.00,68.00;176.00,69.00"
26,"176.00,82.00;160.00,81.00"
16,"88.00,165.00;102.00,160.00"
