patch_id,keypoints
15,"92.00,147.00;92.00,113.00;92.00,130.00"
16,"77.00,154.00;100.00,181.00;86.00,158.00;97.00,162.00;108.00,157.00;76.00,173.00;89.00,172.00;100.00,175.00"
22,"119.00,153.00;112.00,172.00;131.00,172.00;133.00,184.00"
2,"28.00,98.00"
8,"69.00,101.00;41.00,93.00;56.00,94.00;55.00,104.00;40.00,103.00"
20,"126.00,100.00;139.00,92.00;142.00,102.00"
26,"169.00,96.00;155.00,92.00;157.00,101.00"
10,"62.00,174.00"
28,"152.00,170.00"
14,"92.00,96.00"
23,"114.00,190.00"
17,"102.00,192.00"
