patch_id,keypoints
21,"123.00,142.00;123.00,124.00"
16,"99.00,150.00;74.00,174.00;110.00,153.00;93.00,173.00;110.00,172.00"
22,"144.00,150.00;121.00,181.00;121.00,157.00;133.00,153.00;121.00,175.00;133.00,171.00"
8,"45.00,88.00;60.00,85.00;59.00,94.00"
14,"89.00,91.00;76.00,84.00;74.00,94.00"
26,"153.00,90.00;167.00,83.00;182.00,83.00;184.00,92.00;168.00,93.00"
32,"197.00,86.00"
28,"165.00,173.00;148.00,173.00"
20,"123.00,89.00;123.00,106.00"
29,"148.00,185.00"
23,"133.00,192.00;121.00,194.00"
