patch_id,keypoints
21,"125.00,132.00;125.00,116.00;114.00,147.00;137.00,147.00"
15,"104.00,144.00"
27,"148.00,144.00"
8,"51.00,84.00;66.00,80.00;65.00,91.00"
14,"96.00,88.00;83.00,80.00;81.00,92.00"
26,"157.00,89.00;171.00,81.00;172.00,93.00"
32,"199.00,85.00;187.00,81.00;188.00,93.00"
16,"90.00,177.00;104.00,172.00"
28,"155.00,179.00"
22,"125.00,179.00;126.00,149.00;117.00,168.00;126.00,172.00;134.00,169.00;145.00,173.00"
20,"126.00,84.00;126.00,100.00"
23,"145.00,187.00;135.00,191.00;125.00,191.00"
