patch_id,keypoints
22,"117.00,148.00;138.00,156.00;116.00,180.00;117.00,160.00;128.00,158.00;116.00,175.00;126.00,172.00;139.00,174.00"
16,"95.00,156.00;76.00,177.00;106.00,158.00;91.00,174.00;106.00,172.00"
8,"44.00,100.00;57.00,96.00;71.00,96.00;71.00,104.00;57.00,104.00"
14,"85.00,103.00"
20,"146.00,101.00;117.00,98.00"
32,"187.00,98.00"
28,"154.00,177.00"
21,"117.00,114.00;117.00,131.00"
26,"159.00,94.00;173.00,94.00;174.00,103.00;159.00,103.00"
23,"140.00,190.00;126.00,196.00;116.00,197.00"
