patch_id,keypoints
21,"121.00,139.00;121.00,123.00"
16,"102.00,152.00;80.00,181.00;96.00,174.00"
22,"142.00,151.00;124.00,180.00;112.00,155.00;121.00,157.00;132.00,154.00;113.00,171.00;124.00,173.00;134.00,170.00"
8,"49.00,92.00;63.00,84.00;62.00,97.00"
14,"92.00,95.00;78.00,84.00;77.00,97.00"
26,"150.00,94.00;163.00,84.00;178.00,84.00;179.00,96.00;164.00,97.00"
32,"191.00,92.00"
28,"163.00,178.00;149.00,172.00"
20,"121.00,90.00;121.00,107.00"
29,"149.00,187.00"
23,"135.00,191.00;124.00,193.00"
