patch_id,keypoints
21,"117.00,143.00;117.00,126.00"
16,"95.00,151.00;79.00,174.00;106.00,154.00;95.00,172.00;109.00,169.00"
22,"141.00,151.00;119.00,179.00;118.00,157.00;129.00,154.00;118.00,171.00;126.00,169.00;140.00,171.00"
8,"43.00,94.00;56.00,88.00;72.00,88.00;72.00,101.00;55.00,101.00"
14,"87.00,98.00"
20,"146.00,98.00;116.00,94.00;116.00,110.00"
32,"190.00,93.00"
28,"156.00,173.00"
26,"160.00,88.00;176.00,87.00;177.00,100.00;161.00,101.00"
23,"141.00,186.00;127.00,191.00;118.00,192.00"
