patch_id,keypoints
9,"54.00,130.00;46.00,142.00;59.00,114.00;53.00,146.00"
15,"88.00,144.00;75.00,146.00"
2,"23.00,87.00;33.00,80.00;32.00,92.00"
8,"59.00,90.00;68.00,87.00;64.00,101.00;47.00,80.00;46.00,92.00"
14,"109.00,90.00"
26,"151.00,88.00"
10,"43.00,171.00;66.00,170.00;62.00,148.00;48.00,166.00;57.00,164.00;66.00,166.00"
22,"121.00,173.00"
20,"121.00,80.00;137.00,80.00;138.00,92.00;121.00,92.00"
16,"77.00,164.00;97.00,168.00"
17,"100.00,186.00;79.00,190.00"
11,"68.00,190.00"
