patch_id,keypoints
22,"133.00,148.00;121.00,159.00;132.00,161.00;142.00,158.00;121.00,178.00;132.00,179.00;141.00,177.00"
16,"110.00,157.00;91.00,182.00;109.00,181.00"
28,"151.00,156.00;165.00,181.00;152.00,180.00"
8,"53.00,93.00;66.00,85.00;65.00,100.00"
14,"95.00,96.00;82.00,85.00;81.00,100.00"
26,"155.00,97.00;169.00,85.00;169.00,100.00"
32,"197.00,93.00;185.00,84.00;186.00,100.00"
23,"132.00,186.00;142.00,190.00;132.00,191.00"
20,"128.00,91.00;130.00,110.00"
21,"131.00,129.00"
29,"153.00,187.00"
