patch_id,keypoints
21,"132.00,127.00;131.00,111.00;118.00,140.00;131.00,143.00;142.00,140.00"
15,"106.00,137.00"
27,"151.00,137.00"
8,"54.00,86.00;67.00,80.00;67.00,89.00"
14,"95.00,87.00;82.00,80.00;81.00,90.00"
26,"151.00,86.00;163.00,78.00;178.00,78.00;178.00,88.00;164.00,88.00"
32,"190.00,84.00"
10,"68.00,160.00"
28,"179.00,160.00;161.00,154.00;162.00,182.00"
22,"128.00,161.00;113.00,153.00;128.00,155.00;142.00,153.00"
20,"127.00,79.00;129.00,95.00"
16,"90.00,155.00"
23,"143.00,190.00;128.00,192.00"
