patch_id,keypoints
21,"134.00,138.00;134.00,121.00"
15,"109.00,147.00"
28,"151.00,148.00;164.00,175.00;151.00,172.00"
8,"60.00,88.00;73.00,93.00"
14,"101.00,91.00;75.00,84.00;89.00,84.00;88.00,93.00"
26,"159.00,92.00;172.00,86.00;172.00,95.00"
32,"197.00,91.00;185.00,86.00;185.00,95.00"
16,"81.00,174.00;100.00,172.00"
22,"127.00,179.00;120.00,150.00;131.00,154.00;141.00,151.00;117.00,171.00;128.00,174.00;138.00,171.00"
20,"134.00,88.00;134.00,105.00"
29,"150.00,187.00"
23,"137.00,193.00;125.00,194.00"
